CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
283955	1907.02148	19262244839	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283956	1907.02820	19262311903	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283957	1907.03491	19262379302	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283958	1907.04163	19262446253	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283959	1907.04834	19262513037	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283960	1907.05481	19262577812	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283961	1907.06165	19262646332	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283962	1907.06824	19262712247	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283963	1907.07483	19262778192	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283964	1907.08179	19262847700	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283965	1907.08838	19262914310	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283966	1907.09509	19262980953	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283967	1907.10181	19263048562	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283968	1907.10864	19263116038	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283969	1907.11523	19263182541	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283970	1907.12170	19263247340	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283971	1907.12854	19263315477	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283972	1907.13525	19263383023	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283973	1907.14185	19263448606	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283974	1907.14880	19263517736	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283975	1907.15540	19263584550	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283976	1907.16211	19263651524	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283977	1907.16882	19263718885	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283978	1907.17542	19263784186	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283979	1907.18225	19263852113	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283980	1907.18896	19263919495	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283981	1907.19543	19263985048	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283982	1907.20251	19264055722	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283983	1907.20886	19264118986	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283984	1907.21558	19264186236	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283985	1907.22241	19264254434	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283986	1907.22913	19264321499	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283987	1907.23560	19264385767	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283988	1907.24268	19264456663	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283989	1907.24927	19264522527	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283990	1907.25586	19264589322	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283991	1907.26257	19264656140	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283992	1907.26917	19264721871	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283993	1907.27600	19264790592	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283994	1907.28259	19264856178	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283995	1907.28943	19264924511	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283996	1907.29602	19264990257	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283997	1907.30286	19265058190	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283998	1907.30957	19265125378	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283999	1907.31604	19265190715	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284000	1907.32300	19265259805	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284001	1907.32910	19265321265	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284002	1907.33618	19265392121	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284003	1907.34302	19265460098	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284004	1907.34973	19265527889	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284005	1907.35645	19265594525	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284006	1907.36304	19265660274	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284007	1907.36975	19265727852	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284008	1907.37646	19265795085	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284009	1907.38318	19265862098	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284010	1907.38989	19265929366	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284011	1907.39648	19265994574	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284012	1907.40332	19266063180	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284013	1907.40991	19266129426	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284014	1907.41663	19266196991	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284015	1907.42285	19266259099	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284016	1907.42993	19266329678	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284017	1907.43677	19266397838	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284018	1907.44336	19266464377	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284019	1907.44995	19266529333	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284020	1907.45679	19266597593	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284021	1907.46313	19266660986	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284022	1907.47021	19266731948	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284023	1907.47729	19266803550	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284024	1907.48364	19266866375	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284025	1907.49036	19266933561	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284026	1907.49707	19267000797	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284027	1907.50354	19267066106	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284028	1907.51050	19267134614	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284029	1907.51709	19267201271	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
284030	1907.52393	19267268842	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
